STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,tax,Taxes,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FI,Finland,2017,,62,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FI,Finland,2018,,65,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FI,Finland,2019,,55,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FI,Finland,2020,,53,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FI,Finland,2021,,48,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FI,Finland,2022,,45,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FI,Finland,2023,,44,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2014,,2990,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2015,,2868,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2016,,2893,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2017,,2917,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2018,,2747,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2019,,2748,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2020,,2677,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2021,,3090,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2022,,3274,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,FR,France,2023,,3605,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2014,,366.29,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2015,,404.42,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2016,,421.57,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2017,,436.41,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2018,,460.27,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2019,,455.53,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2020,,421.53,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2021,,452,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2022,,475.03,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HR,Croatia,2023,,505.22,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2014,,221.32,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2015,,280.48,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2016,,290.14,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2017,,335.42,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2018,,330.93,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2019,,342.55,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2020,,291.62,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2021,,315.73,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2022,,301.26,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,HU,Hungary,2023,,219.95,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2014,,47.57,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2015,,47.22,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2016,,58.28,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2017,,45.56,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2018,,26.16,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2019,,18.68,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2020,,11.09,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2021,,13.36,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2022,,18.69,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IE,Ireland,2023,,9.55,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2014,,43.34,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2015,,49.96,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2016,,61.94,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2017,,75.51,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2018,,77.61,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2019,,75.46,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2020,,71.6,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2021,,88.74,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2022,,98.27,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IS,Iceland,2023,,112.69,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2014,,538,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2015,,510,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2016,,474,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2017,,521,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2018,,497,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2019,,493,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2020,,542,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2021,,566,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2022,,600,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,IT,Italy,2023,,607,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2014,,40.16,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2015,,54.21,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2016,,65.42,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2017,,61.93,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2018,,83.54,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2019,,126.7,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2020,,133.19,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2021,,139.69,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2022,,168.65,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LT,Lithuania,2023,,201.14,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2014,,5.98,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2015,,14.73,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2016,,13.83,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2017,,10.13,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2018,,9.24,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2019,,10.62,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2020,,5.89,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2021,,8.45,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2022,,9.84,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LU,Luxembourg,2023,,8.47,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2014,,21.13,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2015,,23.07,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2016,,19,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2017,,26.9,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2018,,31.4,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2019,,31.77,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2020,,35.53,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2021,,45.07,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2022,,55.78,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,LV,Latvia,2023,,63.22,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2014,,16.53,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2015,,22.09,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2016,,19.26,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2017,,25.36,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2018,,29.28,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2019,,32.66,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2020,,31.03,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2021,,30.07,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2022,,31.9,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,MT,Malta,2023,,30.65,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2014,,3207,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2015,,3295,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2016,,3469,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2017,,3505,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2018,,3557,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2019,,3788,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2020,,3863,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2021,,3998,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2022,,4076,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NL,Netherlands,2023,,4412,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2014,,267.76,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2015,,267.39,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2016,,274.69,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2017,,279.08,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2018,,287.57,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2019,,289.92,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2020,,294.51,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2021,,392.59,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2022,,441.97,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,NO,Norway,2023,,452.44,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2014,,625.19,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2015,,725.13,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2016,,594.98,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2017,,559.08,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2018,,538.54,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2019,,572.65,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2020,,663.07,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2021,,522.43,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2022,,581.08,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PL,Poland,2023,,680.54,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2014,,38.87,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2015,,36.12,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2016,,36.03,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2017,,37.22,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2018,,36.86,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2019,,39.92,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2020,,34.78,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2021,,49.4,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,POL_RES,Taxes on pollution/resources,MIO_EUR,Million euro,PT,Portugal,2022,,84.73,,,,,
